152.65237125474687,124.0
152.86556428842914,123.0
152.6482263934519,122.0
152.0,121.25877323808528
151.58063231616637,121.0
151.0,120.56742832742471
150.0,120.42261446292297
149.0,120.82269136948125
148.52533962503404,121.0
148.0,121.06217191487106
147.0,121.06580716405207
146.0,121.26448892940834
145.0,121.59391861712419
144.0,121.64416276191032
143.09571536865784,122.0
143.0,122.01121504011404
142.0,122.20026488382399
141.0,122.21020458703885
140.0,122.44531442966327
139.0,122.91202010705038
138.43468250884638,123.0
138.0,123.01001671082511
137.0,123.11351232658038
136.0,123.3941363800203
135.0,123.44926028943725
134.0,123.7575404481186
133.46121609174045,124.0
133.0,124.08430924244381
132.0,124.11130920393286
131.0,124.29858107859994
130.0,124.65209180789816
129.0,124.78613850071096
128.43368096875037,125.0
128.0,125.05134554292174
127.0,125.22757031178789
126.0,125.28830388354616
125.0,125.6140191095461
124.0,125.9925565438386
123.96763236450192,126.0
123.0,126.04277961953437
122.0,126.24483024586554
121.0,126.41106296024044
120.0,126.5933568384223
119.10317723375226,127.0
119.0,127.01927375770019
118.0,127.0839267676199
117.0,127.22263225726076
116.0,127.51743807631519
115.0,127.68795173760472
114.1954098618244,128.0
114.0,128.02522010371752
113.0,128.14612000833475
112.0,128.25548849217085
111.0,128.57363461373723
110.0,128.82096419695208
109.46558631372034,129.0
109.0,129.04420622381483
108.0,129.20319336006813
107.0,129.32449496117573
106.0,129.64634855651494
105.0,129.95457881249772
104.86038702942919,130.0
104.0,130.08099190218542
103.0,130.25916637543753
102.0,130.4148918708697
101.0,130.75769754425244
100.23953379023828,131.0
100.0,131.01822574347565
99.0,131.14057837177472
98.0,131.32280555136634
97.0,131.53338585356224
96.0,131.90002396464158
95.68294884748478,132.0
95.0,132.05660940072667
94.0,132.2239061366
93.0,132.403118605747
92.0,132.69469547518455
91.13158204039198,133.0
91.0,133.01284515355883
90.0,133.12722948561458
89.0,133.30897187337231
88.0,133.5356650970192
87.0,133.8783752638379
86.63512469818146,134.0
86.0,134.06332049438967
85.0,134.22402385237714
84.0,134.41961830982217
83.0,134.7234103529392
82.18954616220546,135.0
82.0,135.0189273058505
81.0,135.15355508296796
80.0,135.33011186842117
79.0,135.59878951579626
78.0,135.931251076334
77.80433282821882,136.0
77.0,136.09783567399296
76.0,136.26074203547782
75.0,136.49859556034696
74.0,136.80903649990705
73.45900473513667,137.0
73.0,137.05434819766486
72.0,137.2070096772239
71.0,137.4188621154948
70.0,137.71152999546746
69.1856614886664,138.0
69.0,138.0221609858021
68.0,138.1609567238726
67.0,138.35970842778994
66.0,138.62983347922227
65.0,138.98600988830907
64.9596676991659,139.0
64.0,139.12414005307892
63.0,139.30977367754357
62.0,139.56343776177275
61.0,139.89701765616397
60.70419674839112,140.0
60.0,140.09246760641184
59.0,140.26501565799305
58.0,140.49924475080505
57.0,140.80788027394559
56.444588113181176,141.0
56.0,141.05851906261958
55.0,141.21267131116218
54.0,141.41780436244832
53.0,141.68218593057196
52.05809036686722,142.0
52.0,142.0073888865511
51.0,142.1247233626577
50.0,142.26223366103454
49.0,142.39856638293085
48.0,142.46168225754548
47.25742776595501,142.0
48.0,141.60077413194543
48.61454808776916,141.0
49.0,140.83161537975928
50.0,140.1947872875009
50.23575035719584,140.0
51.0,139.68238175296042
51.986214950014705,139.0
52.0,138.99486741716882
53.0,138.59386578100913
53.892709320019165,138.0
54.0,137.96162184652744
55.0,137.55223870581293
55.855314973816725,137.0
56.0,136.95028902157443
57.0,136.54775775842575
57.86785916721228,136.0
58.0,135.956419921999
59.0,135.57237620385297
59.922656906060276,135.0
60.0,134.97550512592426
61.0,134.61938331151094
62.0,134.0109871656683
62.01812259063596,134.0
63.0,133.6816187175755
64.0,133.12455305558265
64.2084321159199,133.0
65.0,132.75405025504455
66.0,132.25291345826983
66.42754344357063,132.0
67.0,131.8289844996942
68.0,131.38984027627305
68.66229957627472,131.0
69.0,130.90384820412876
70.0,130.52575722745817
70.89739828105232,130.0
71.0,129.97247416410167
72.0,129.65721685206935
73.0,129.1189471831548
73.20776099548873,129.0
74.0,128.78043209812552
75.0,128.32277316412006
75.56562766562176,128.0
76.0,127.88636264888753
77.0,127.51124536338303
77.89355774949247,127.0
78.0,126.9730456186012
79.0,126.6806971736934
80.0,126.16854074789386
80.30097419550418,126.0
81.0,125.82353782491364
82.0,125.40471771739796
82.72395973215572,125.0
83.0,124.93560109814564
84.0,124.60843765939462
85.0,124.08022169617985
85.14392054648273,124.0
86.0,123.77822713534228
87.0,123.36093500915828
87.63849417845834,123.0
88.0,122.9115601338021
89.0,122.59298292289441
90.0,122.03006114739058
90.0557074767547,122.0
91.0,121.77779197255633
92.0,121.336544958095
92.6221889475427,121.0
93.0,120.91796643837678
94.0,120.58436342085537
95.0,120.07176918459211
95.12923454723861,120.0
96.0,119.77663371721171
97.0,119.39603514636472
97.69219327723889,119.0
98.0,118.92016976554042
99.0,118.65003036262219
100.0,118.10139742821963
100.1907015162228,118.0
101.0,117.83553210321986
102.0,117.42850977295504
102.78349356719764,117.0
103.0,116.9588966659744
104.0,116.68830754769932
105.0,116.18651141421743
105.36122103600917,116.0
106.0,115.87835274054216
107.0,115.48344656798676
107.95810596803888,115.0
108.0,114.99386894546785
109.0,114.72209427459656
110.0,114.324017849987
110.59917125138102,114.0
111.0,113.90975551928732
112.0,113.5802393612229
113.0,113.11835606493837
113.20711471639753,113.0
114.0,112.77664012566963
115.0,112.45741289902486
115.79687632569305,112.0
116.0,111.94540379214193
117.0,111.67856645154131
118.0,111.25425809187908
118.432330970691,111.0
119.0,110.8362927838697
120.0,110.57009652675363
120.95016219714839,110.0
121.0,109.98495021312344
122.0,109.75666287584382
123.0,109.37985615650743
123.62644032061117,109.0
124.0,108.88659182689173
125.0,108.65976827477114
126.0,108.08898693714517
126.1588539332485,108.0
127.0,107.81017957994865
128.0,107.49053246251619
128.7823347958082,107.0
129.0,106.92676214100922
130.0,106.72205365312979
131.0,106.22217116935269
131.37810967870328,106.0
132.0,105.84071169348506
133.0,105.57360890629045
133.8969089259451,105.0
134.0,104.96212834034901
135.0,104.75200432128224
136.0,104.3279116308631
136.5304684880307,104.0
137.0,103.85404234143549
138.0,103.6144318612673
138.97601443675353,103.0
139.0,102.99166519497228
140.0,102.74784454075461
141.0,102.38139047732814
141.60194841202585,102.0
142.0,101.85767702412655
143.0,101.60147648924737
144.0,101.01145405780595
144.0189731307387,101.0
145.0,100.70967077626088
146.0,100.35335225547854
146.56178562406768,100.0
147.0,99.84437879158251
148.0,99.51432383671658
148.9019078866838,99.0
149.0,98.97885457702937
150.0,98.58678449476015
151.0,98.05068902493595
151.06501710684594,98.0
152.0,97.47861583466779
152.43121343802434,97.0
152.85446847082562,96.0
152.79023973656953,95.0
152.0,94.02126928366427
151.9790393622978,94.0
151.0,93.19983618574132
150.0,93.1250915607936
149.0,93.40466680311083
148.03346559324643,94.0
148.0,94.00876366319298
147.0,94.16671095136805
146.0,94.68616892239137
145.43859064610942,95.0
145.0,95.08092781658085
